id,platform,content,sentiment_score,sentiment_label,likes,time
311,kuaishou,老年人也要与时俱进，学会用智能手机,0.5848,正面,5,2024-06-16
312,kuaishou,老年人也要与时俱进，学会用智能手机！,0.9393,正面,19,2024-08-05
313,kuaishou,感觉养老金年年涨，生活有保障,0.9269,正面,5,2024-09-27
314,kuaishou,社区食堂对老年人优惠，真的很贴心…,0.7715,正面,9,2024-01-18
315,kuaishou,有点重庆的老龄化程度在全国处于什么水平🤔,0.4436,中性,108,2024-04-07
316,kuaishou,听说日本老龄化更严重，可以学习经验,0.5277,中性,1,2024-01-11
317,kuaishou,养老金年年涨，生活有保障,0.9321,正面,2,2024-12-14
318,kuaishou,感觉老年痴呆走失了警察也找不到,0.0911,负面,3,2024-11-10
319,kuaishou,希望尊老爱幼是传统美德，大家都要学习。,0.6446,正面,4,2024-12-08
320,kuaishou,建议退休后参加老年大学，感觉生活充实多了🤔,0.6567,正面,4,2024-08-24
321,kuaishou,真的老年舞蹈队跳得真好看，充满活力🙏,0.7072,正面,23,2024-06-09
322,kuaishou,老年舞蹈队跳得真好看，充满活力,0.7492,正面,9,2024-03-15
323,kuaishou,真的养老金年年涨，生活有保障。,0.6197,正面,6,2024-04-22
324,kuaishou,建议人口结构变化会影响经济发展。,0.4656,中性,3,2024-03-19
325,kuaishou,老年人是社会的财富，应该多关心他们,0.8749,正面,14,2024-03-26
326,kuaishou,简直老年舞蹈队跳得真好看，充满活力,0.8404,正面,38,2024-01-02
327,kuaishou,人口结构变化会影响经济发展😔,0.432,中性,14,2024-09-17
328,kuaishou,老年生活也可以很精彩，活到老学到老。,0.8273,正面,1,2024-11-17
329,kuaishou,社区食堂对老年人优惠，真的很贴心,0.764,正面,7,2024-04-01
330,kuaishou,去大医院排队排到心塞，老年人体力吃不消🙏,0.1853,负面,1,2024-10-11
331,kuaishou,简直感谢政府对老年人的关怀和照顾💪,0.8841,正面,2,2024-10-28
332,kuaishou,建议尊老爱幼是传统美德，大家都要学习🙏,0.8072,正面,1,2024-12-12
333,kuaishou,老年生活也可以很精彩，活到老学到老💪,0.7412,正面,6,2024-09-07
334,kuaishou,听说日本老龄化更严重，可以学习经验😔,0.5235,中性,8,2024-02-07
335,kuaishou,实在社区养老服务越来越好了，点赞💪,0.6081,正面,1,2024-03-04
336,kuaishou,陪着父母去旅游，他们开心极了😔,0.8247,正面,3,2024-07-15
337,kuaishou,养老金年年涨，生活有保障,0.8586,正面,4,2024-02-13
338,kuaishou,建议老年公交卡真方便，出行无忧,0.6223,正面,3,2024-08-05
339,kuaishou,老年产业应该是个新风口,0.478,中性,1,2024-10-24
340,kuaishou,简直养老金年年涨，生活有保障👍,0.627,正面,4,2024-01-22
341,kuaishou,有些老年公交卡真方便，出行无忧,0.8161,正面,11,2024-03-25
342,kuaishou,社区养老服务越来越好了，点赞🤔,0.6638,正面,1,2024-07-21
343,kuaishou,买药太贵了，慢性病吃药一年花好几万,0.0117,负面,1,2024-03-20
344,kuaishou,老年人是社会的财富，应该多关心他们💪,0.886,正面,3,2024-06-12
345,kuaishou,直播坑老人买保健品，太可恶了,0.164,负面,32,2024-04-23
346,kuaishou,老年人也要与时俱进，学会用智能手机,0.7834,正面,8,2024-04-15
347,kuaishou,特别老年生活也可以很精彩，活到老学到老👍,0.7195,正面,8,2024-06-13
348,kuaishou,确实不知道未来养老政策会怎么调整💪,0.3136,中性,3,2024-03-01
349,kuaishou,感觉直播带货卖假货给老人，没人管管吗,0.0202,负面,6,2024-08-08
350,kuaishou,建议尊老爱幼是传统美德，大家都要学习💪,0.7896,正面,1,2024-02-14
351,kuaishou,非常叫120等了40分钟才到，急救反应太慢了👍,0.0883,负面,7,2024-11-04
352,kuaishou,陪着父母去旅游，他们开心极了🤔,0.6134,正面,24,2024-11-01
353,kuaishou,真的延迟退休政策对老年人有什么影响🙏,0.2597,中性,7,2024-06-13
354,kuaishou,非常老年舞蹈队跳得真好看，充满活力🙏,0.8059,正面,19,2024-02-12
355,kuaishou,养老模式到底是居家好还是去养老院好,0.3616,中性,10,2024-04-09
356,kuaishou,太养老院条件太差了，费用还死贵,0.169,负面,1,2024-02-02
357,kuaishou,建议老年产业应该是个新风口…,0.2868,中性,23,2024-09-08
358,kuaishou,实在退休后参加老年大学，感觉生活充实多了…,0.8554,正面,1,2024-09-02
359,kuaishou,确实老年舞蹈队跳得真好看，充满活力,0.8407,正面,5,2024-10-01
360,kuaishou,有些老年痴呆走失了警察也找不到,0.0216,负面,1,2024-07-15
361,kuaishou,真的小区新安装了老年健身器材，方便多了！,0.835,正面,1,2024-06-17
362,kuaishou,建议老年生活也可以很精彩，活到老学到老,0.8704,正面,4,2024-01-01
363,kuaishou,老年志愿者真了不起，值得尊敬😔,0.8938,正面,2,2024-07-23
364,kuaishou,真的人口结构变化会影响经济发展。,0.2589,中性,4,2024-04-22
365,kuaishou,不知道未来养老政策会怎么调整😔,0.4968,中性,6,2024-05-27
366,kuaishou,感觉养老金根本不够用，物价涨得太快,0.1664,负面,1,2024-09-08
367,kuaishou,非常人口结构变化会影响经济发展…,0.2557,中性,1,2024-07-14
368,kuaishou,确实感谢政府对老年人的关怀和照顾,0.8007,正面,6,2024-01-15
369,kuaishou,建议重庆的老龄化程度在全国处于什么水平🤔,0.5242,中性,3,2024-05-19
370,kuaishou,老年志愿者真了不起，值得尊敬💪,0.5772,正面,10,2024-12-21
371,kuaishou,感谢政府对老年人的关怀和照顾,0.6497,正面,7,2024-06-26
372,kuaishou,感觉养老金年年涨，生活有保障！,0.7935,正面,16,2024-11-27
373,kuaishou,养老金根本不够用，物价涨得太快😔,0.1588,负面,9,2024-11-08
374,kuaishou,太养老金年年涨，生活有保障…,0.7256,正面,4,2024-10-18
375,kuaishou,简直老年公交卡真方便，出行无忧😔,0.7028,正面,8,2024-05-02
376,kuaishou,退休后参加老年大学，感觉生活充实多了。,0.6493,正面,2,2024-07-06
377,kuaishou,老年产业应该是个新风口🙏,0.4509,中性,3,2024-10-04
378,kuaishou,直播坑老人买保健品，太可恶了,0.1452,负面,12,2024-07-28
379,kuaishou,小区新安装了老年健身器材，方便多了👍,0.5704,正面,4,2024-03-04
380,kuaishou,陪着父母去旅游，他们开心极了,0.6133,正面,13,2024-11-26
381,kuaishou,老年公交卡真方便，出行无忧,0.9108,正面,14,2024-04-12
382,kuaishou,直播带货卖假货给老人，没人管管吗,0.0313,负面,17,2024-12-27
383,kuaishou,骗子专门盯着老年人骗，防不胜防,0.0158,负面,25,2024-09-13
384,kuaishou,特别尊老爱幼是传统美德，大家都要学习👍,0.6143,正面,4,2024-09-24
385,kuaishou,真的小区新安装了老年健身器材，方便多了👍,0.939,正面,3,2024-03-02
386,kuaishou,希望老年人是社会的财富，应该多关心他们,0.7175,正面,6,2024-03-27
387,kuaishou,社区养老服务越来越好了，点赞🤔,0.6698,正面,3,2024-11-03
388,kuaishou,小区新安装了老年健身器材，方便多了,0.8197,正面,6,2024-10-22
389,kuaishou,老年志愿者真了不起，值得尊敬…,0.6102,正面,9,2024-10-22
390,kuaishou,老龄化是社会发展的必然趋势,0.3301,中性,8,2024-12-04
391,kuaishou,直播坑老人买保健品，太可恶了。,0.1601,负面,3,2024-07-02
392,kuaishou,子女都在外地打工，老人独居太可怜🤔,0.0571,负面,1,2024-12-18
393,kuaishou,老年人经验丰富，是年轻人的好老师😔,0.6916,正面,4,2024-10-26
394,kuaishou,社区食堂对老年人优惠，真的很贴心…,0.5681,正面,1,2024-12-21
395,kuaishou,非常养老金根本不够用，物价涨得太快🙏,0.0829,负面,21,2024-07-01
396,kuaishou,退休后参加老年大学，感觉生活充实多了,0.6107,正面,3,2024-09-11
397,kuaishou,简直尊老爱幼是传统美德，大家都要学习🤔,0.9425,正面,1,2024-07-09
398,kuaishou,养老金年年涨，生活有保障！,0.9341,正面,1,2024-09-13
399,kuaishou,有点每个家庭都会面临养老问题,0.2912,中性,7,2024-09-15
400,kuaishou,确实养老金年年涨，生活有保障,0.8832,正面,7,2024-02-19
401,kuaishou,老年舞蹈队跳得真好看，充满活力,0.9449,正面,3,2024-04-23
402,kuaishou,老年生活也可以很精彩，活到老学到老,0.74,正面,1,2024-06-06
403,kuaishou,退休后参加老年大学，感觉生活充实多了…,0.6785,正面,4,2024-06-25
404,kuaishou,非常农村老人看病太难了，要走几十里路😔,0.1822,负面,3,2024-03-09
405,kuaishou,简直每个家庭都会面临养老问题💪,0.3454,中性,8,2024-05-09
406,kuaishou,建议每个家庭都会面临养老问题😔,0.3706,中性,6,2024-12-03
407,kuaishou,养老基金还够不够用啊🤔,0.4115,中性,3,2024-01-18
408,kuaishou,非常社区没有老年活动场所，天天在家发呆,0.1683,负面,2,2024-08-09
409,kuaishou,社区养老服务越来越好了，点赞🙏,0.8649,正面,82,2024-03-13
410,kuaishou,骗子专门盯着老年人骗，防不胜防🙏,0.0902,负面,4,2024-04-23
411,kuaishou,老年产业应该是个新风口…,0.3821,中性,8,2024-10-10
412,kuaishou,希望养老金年年涨，生活有保障,0.6545,正面,1,2024-02-04
413,kuaishou,不知道未来养老政策会怎么调整😔,0.2676,中性,4,2024-06-08
414,kuaishou,确实叫120等了40分钟才到，急救反应太慢了…,0.0767,负面,1,2024-11-24
415,kuaishou,养老金年年涨，生活有保障…,0.7651,正面,5,2024-04-14
416,kuaishou,感觉老年人也要与时俱进，学会用智能手机！,0.809,正面,43,2024-06-12
417,kuaishou,老年人是社会的财富，应该多关心他们🤔,0.5697,正面,3,2024-10-10
418,kuaishou,太养老金年年涨，生活有保障…,0.6501,正面,1,2024-11-28
419,kuaishou,老年产业应该是个新风口…,0.434,中性,1,2024-01-11
420,kuaishou,老年人是社会的财富，应该多关心他们。,0.8781,正面,3,2024-07-28
421,kuaishou,小区新安装了老年健身器材，方便多了🙏,0.686,正面,1,2024-08-26
422,kuaishou,听说日本老龄化更严重，可以学习经验🙏,0.3077,中性,1,2024-01-14
423,kuaishou,老年舞蹈队跳得真好看，充满活力…,0.6978,正面,11,2024-03-28
424,kuaishou,太养老模式到底是居家好还是去养老院好🤔,0.4602,中性,4,2024-06-20
425,kuaishou,老年人是社会的财富，应该多关心他们…,0.5537,正面,2,2024-03-28
426,kuaishou,尊老爱幼是传统美德，大家都要学习😔,0.6676,正面,22,2024-07-16
427,kuaishou,尊老爱幼是传统美德，大家都要学习…,0.8555,正面,1,2024-01-04
428,kuaishou,有些老年人也要与时俱进，学会用智能手机！,0.9434,正面,38,2024-09-26
429,kuaishou,叫120等了40分钟才到，急救反应太慢了,0.1545,负面,3,2024-02-16
430,kuaishou,确实小区新安装了老年健身器材，方便多了,0.9467,正面,20,2024-10-20
431,kuaishou,老年舞蹈队跳得真好看，充满活力！,0.9089,正面,6,2024-08-05
432,kuaishou,不知道未来养老政策会怎么调整,0.4416,中性,15,2024-12-04
433,kuaishou,老年志愿者真了不起，值得尊敬😔,0.6505,正面,70,2024-06-08
434,kuaishou,养老金年年涨，生活有保障👍,0.8418,正面,2,2024-01-15
435,kuaishou,子女都在外地打工，老人独居太可怜👍,0.0421,负面,41,2024-03-10
436,kuaishou,特别老年志愿者真了不起，值得尊敬！,0.8279,正面,3,2024-06-26
437,kuaishou,希望社区食堂对老年人优惠，真的很贴心。,0.9278,正面,3,2024-05-21
438,kuaishou,尊老爱幼是传统美德，大家都要学习,0.8979,正面,3,2024-02-05
439,kuaishou,有些老年人也要与时俱进，学会用智能手机🙏,0.9439,正面,5,2024-12-24
440,kuaishou,养老基金还够不够用啊😔,0.47,中性,1,2024-08-25
441,kuaishou,听说日本老龄化更严重，可以学习经验🤔,0.4493,中性,5,2024-12-06
442,kuaishou,老年生活也可以很精彩，活到老学到老…,0.897,正面,5,2024-11-06
443,kuaishou,农村老人看病太难了，要走几十里路,0.1457,负面,11,2024-02-20
444,kuaishou,希望买药太贵了，慢性病吃药一年花好几万,0.0179,负面,15,2024-01-13
445,kuaishou,感觉老年志愿者真了不起，值得尊敬,0.7512,正面,4,2024-06-28
446,kuaishou,叫120等了40分钟才到，急救反应太慢了💪,0.0168,负面,2,2024-11-24
447,kuaishou,老年人也要与时俱进，学会用智能手机👍,0.899,正面,2,2024-05-17
448,kuaishou,非常农村老人看病太难了，要走几十里路🤔,0.1979,负面,2,2024-06-09
449,kuaishou,陪着父母去旅游，他们开心极了。,0.7627,正面,1,2024-12-03
450,kuaishou,听说日本老龄化更严重，可以学习经验,0.3851,中性,3,2024-01-21
451,kuaishou,养老金年年涨，生活有保障👍,0.5993,正面,2,2024-09-22
452,kuaishou,老年痴呆走失了警察也找不到🙏,0.0833,负面,45,2024-07-19
453,kuaishou,特别很多公园没有无障碍通道，轮椅过不去😔,0.1412,负面,6,2024-10-23
454,kuaishou,直播坑老人买保健品，太可恶了,0.0621,负面,3,2024-05-13
455,kuaishou,社区养老服务越来越好了，点赞👍,0.8947,正面,6,2024-12-13
456,kuaishou,尊老爱幼是传统美德，大家都要学习🤔,0.9118,正面,1,2024-04-19
457,kuaishou,老年生活也可以很精彩，活到老学到老,0.6453,正面,4,2024-02-21
458,kuaishou,老年公交卡真方便，出行无忧🙏,0.8768,正面,7,2024-04-06
459,kuaishou,确实老年产业应该是个新风口,0.5272,中性,4,2024-02-01
460,kuaishou,有些老年公交卡真方便，出行无忧…,0.5508,正面,3,2024-08-14
461,kuaishou,老年公交卡真方便，出行无忧🙏,0.5619,正面,118,2024-11-28
462,kuaishou,非常重庆的老龄化程度在全国处于什么水平,0.2534,中性,19,2024-06-13
463,kuaishou,老年公交卡真方便，出行无忧！,0.8398,正面,7,2024-06-21
464,kuaishou,重庆的老龄化程度在全国处于什么水平😔,0.4269,中性,6,2024-05-14
465,kuaishou,退休后参加老年大学，感觉生活充实多了。,0.7135,正面,7,2024-11-26
466,kuaishou,老年生活也可以很精彩，活到老学到老😔,0.8433,正面,2,2024-07-06
467,kuaishou,建议陪着父母去旅游，他们开心极了🙏,0.6616,正面,3,2024-07-15
468,kuaishou,老年公交卡真方便，出行无忧🤔,0.8256,正面,1,2024-07-14
469,kuaishou,特别老年人是社会的财富，应该多关心他们！,0.912,正面,4,2024-02-23
470,kuaishou,有点听说日本老龄化更严重，可以学习经验👍,0.546,中性,5,2024-06-04
471,kuaishou,养老基金还够不够用啊,0.3307,中性,2,2024-09-20
472,kuaishou,老年志愿者真了不起，值得尊敬👍,0.8541,正面,43,2024-04-10
473,kuaishou,老年人也要与时俱进，学会用智能手机,0.777,正面,24,2024-07-20
474,kuaishou,老年产业应该是个新风口👍,0.3202,中性,9,2024-09-21
475,kuaishou,社区食堂对老年人优惠，真的很贴心🙏,0.8142,正面,5,2024-02-12
476,kuaishou,确实养老金年年涨，生活有保障🙏,0.7215,正面,18,2024-08-13
477,kuaishou,听说日本老龄化更严重，可以学习经验,0.288,中性,1,2024-07-23
478,kuaishou,社区食堂对老年人优惠，真的很贴心,0.7588,正面,12,2024-07-01
479,kuaishou,骗子专门盯着老年人骗，防不胜防🙏,0.1724,负面,1,2024-06-05
480,kuaishou,确实养老模式到底是居家好还是去养老院好😔,0.3507,中性,13,2024-08-15
481,kuaishou,实在不知道未来养老政策会怎么调整,0.3965,中性,2,2024-02-18
482,kuaishou,养老金年年涨，生活有保障,0.8351,正面,19,2024-07-09
483,kuaishou,感觉养老金年年涨，生活有保障,0.9272,正面,33,2024-08-02
484,kuaishou,有些养老模式到底是居家好还是去养老院好。,0.3299,中性,1,2024-11-10
485,kuaishou,陪着父母去旅游，他们开心极了👍,0.5681,正面,4,2024-03-01
486,kuaishou,陪着父母去旅游，他们开心极了💪,0.6969,正面,63,2024-10-01
487,kuaishou,老年人经验丰富，是年轻人的好老师。,0.6378,正面,4,2024-07-09
488,kuaishou,有点老年生活也可以很精彩，活到老学到老,0.8809,正面,18,2024-09-06
489,kuaishou,确实直播带货卖假货给老人，没人管管吗😔,0.1596,负面,6,2024-09-21
490,kuaishou,实在退休后参加老年大学，感觉生活充实多了…,0.8368,正面,3,2024-02-13
491,kuaishou,有些社区养老服务越来越好了，点赞🤔,0.5736,正面,2,2024-12-25
492,kuaishou,实在养老金年年涨，生活有保障😔,0.6987,正面,2,2024-02-27
493,kuaishou,老年人经验丰富，是年轻人的好老师💪,0.5823,正面,11,2024-06-08
494,kuaishou,有点养老金年年涨，生活有保障,0.6045,正面,3,2024-07-19
495,kuaishou,建议老龄化是社会发展的必然趋势🤔,0.5371,中性,5,2024-02-17
496,kuaishou,希望感谢政府对老年人的关怀和照顾,0.8297,正面,5,2024-10-17
497,kuaishou,老年志愿者真了不起，值得尊敬…,0.7792,正面,6,2024-06-05
498,kuaishou,小区新安装了老年健身器材，方便多了💪,0.8564,正面,18,2024-02-20
499,kuaishou,去大医院排队排到心塞，老年人体力吃不消,0.1629,负面,63,2024-04-25
500,kuaishou,有些感谢政府对老年人的关怀和照顾🤔,0.5682,正面,3,2024-10-13
501,kuaishou,建议重庆的老龄化程度在全国处于什么水平。,0.3905,中性,15,2024-08-09
502,kuaishou,老年公交卡真方便，出行无忧…,0.6106,正面,11,2024-05-18
503,kuaishou,老年人经验丰富，是年轻人的好老师,0.7291,正面,6,2024-12-09
504,kuaishou,实在骗子专门盯着老年人骗，防不胜防。,0.0471,负面,38,2024-04-13
505,kuaishou,真的尊老爱幼是传统美德，大家都要学习😔,0.7661,正面,2,2024-08-09
506,kuaishou,特别小区新安装了老年健身器材，方便多了…,0.7979,正面,1,2024-03-07
507,kuaishou,老龄化是社会发展的必然趋势。,0.4282,中性,17,2024-06-04
508,kuaishou,感觉老年人也要与时俱进，学会用智能手机,0.6738,正面,4,2024-04-04
509,kuaishou,社区没有老年活动场所，天天在家发呆,0.158,负面,16,2024-10-22
510,kuaishou,老年舞蹈队跳得真好看，充满活力🤔,0.668,正面,21,2024-07-02
511,kuaishou,老年人是社会的财富，应该多关心他们,0.7124,正面,1,2024-06-27
512,kuaishou,重庆的老龄化程度在全国处于什么水平,0.4548,中性,20,2024-11-05
513,kuaishou,感谢政府对老年人的关怀和照顾。,0.864,正面,4,2024-01-01
514,kuaishou,很多公园没有无障碍通道，轮椅过不去,0.1644,负面,5,2024-06-04
515,kuaishou,老年人也要与时俱进，学会用智能手机。,0.9222,正面,7,2024-11-22
516,kuaishou,非常老年公交卡真方便，出行无忧,0.7971,正面,27,2024-08-04
517,kuaishou,不知道未来养老政策会怎么调整。,0.3891,中性,1,2024-12-24
518,kuaishou,听说日本老龄化更严重，可以学习经验,0.4499,中性,4,2024-01-13
519,kuaishou,建议医院对老年人没有专门的照顾窗口,0.0511,负面,8,2024-04-23
520,kuaishou,简直感谢政府对老年人的关怀和照顾…,0.6004,正面,9,2024-01-17
521,kuaishou,老年志愿者真了不起，值得尊敬,0.67,正面,9,2024-04-21
522,kuaishou,医院对老年人没有专门的照顾窗口。,0.1795,负面,1,2024-06-25
523,kuaishou,特别子女都在外地打工，老人独居太可怜…,0.1177,负面,2,2024-02-02
524,kuaishou,小区新安装了老年健身器材，方便多了🤔,0.7778,正面,3,2024-01-13
525,kuaishou,有些直播带货卖假货给老人，没人管管吗…,0.1666,负面,13,2024-12-15
526,kuaishou,有点老年舞蹈队跳得真好看，充满活力👍,0.8282,正面,2,2024-05-23
527,kuaishou,听说日本老龄化更严重，可以学习经验！,0.4487,中性,2,2024-05-19
528,kuaishou,叫120等了40分钟才到，急救反应太慢了…,0.0105,负面,39,2024-03-11
529,kuaishou,尊老爱幼是传统美德，大家都要学习,0.8032,正面,1,2024-08-07
530,kuaishou,确实尊老爱幼是传统美德，大家都要学习😔,0.9095,正面,205,2024-09-09
531,kuaishou,不知道未来养老政策会怎么调整,0.4484,中性,8,2024-04-26
532,kuaishou,真的陪着父母去旅游，他们开心极了🙏,0.5881,正面,15,2024-01-21
533,kuaishou,有些叫120等了40分钟才到，急救反应太慢了👍,0.0777,负面,2,2024-07-17
534,kuaishou,太尊老爱幼是传统美德，大家都要学习…,0.9046,正面,1,2024-08-08
535,kuaishou,老龄化是社会发展的必然趋势😔,0.3345,中性,10,2024-06-25
536,kuaishou,感觉养老金年年涨，生活有保障💪,0.8943,正面,15,2024-10-25
537,kuaishou,老年人经验丰富，是年轻人的好老师,0.5686,正面,10,2024-07-22
538,kuaishou,实在不知道未来养老政策会怎么调整,0.3873,中性,1,2024-05-15
539,kuaishou,有点老年痴呆走失了警察也找不到,0.1232,负面,11,2024-02-26
540,kuaishou,去大医院排队排到心塞，老年人体力吃不消,0.1456,负面,11,2024-04-14
541,kuaishou,老年舞蹈队跳得真好看，充满活力,0.7932,正面,8,2024-06-17
542,kuaishou,特别老年公交卡真方便，出行无忧🙏,0.7455,正面,11,2024-02-14
543,kuaishou,老年产业应该是个新风口。,0.381,中性,16,2024-09-18
544,kuaishou,养老模式到底是居家好还是去养老院好😔,0.4207,中性,7,2024-03-23
545,kuaishou,特别老年志愿者真了不起，值得尊敬,0.5678,正面,1,2024-08-18
546,kuaishou,感觉老年人经验丰富，是年轻人的好老师😔,0.7935,正面,4,2024-03-26
547,kuaishou,确实老年公交卡真方便，出行无忧👍,0.6744,正面,1,2024-03-06
548,kuaishou,非常老年人是社会的财富，应该多关心他们👍,0.6211,正面,3,2024-03-21
549,kuaishou,非常尊老爱幼是传统美德，大家都要学习😔,0.5737,正面,3,2024-05-21
550,kuaishou,特别老年产业应该是个新风口🙏,0.4743,中性,1,2024-10-23
551,kuaishou,不知道未来养老政策会怎么调整,0.4707,中性,3,2024-01-21
552,kuaishou,老年人在家摔倒没人知道怎么办,0.188,负面,1,2024-03-05
553,kuaishou,陪着父母去旅游，他们开心极了,0.9221,正面,13,2024-04-12
554,kuaishou,老年舞蹈队跳得真好看，充满活力…,0.8537,正面,34,2024-06-02
555,kuaishou,老年生活也可以很精彩，活到老学到老,0.5512,正面,1,2024-06-23
556,kuaishou,感觉社区没有老年活动场所，天天在家发呆,0.0968,负面,38,2024-10-18
557,kuaishou,社区养老服务越来越好了，点赞🙏,0.8235,正面,5,2024-02-14
558,kuaishou,实在老年人经验丰富，是年轻人的好老师🙏,0.8961,正面,2,2024-12-17
559,kuaishou,建议老年舞蹈队跳得真好看，充满活力👍,0.5617,正面,1,2024-05-03
560,kuaishou,尊老爱幼是传统美德，大家都要学习,0.777,正面,5,2024-02-14
561,kuaishou,老年人是社会的财富，应该多关心他们。,0.6968,正面,13,2024-07-27
562,kuaishou,简直老年舞蹈队跳得真好看，充满活力💪,0.9008,正面,9,2024-07-05
563,kuaishou,非常老年舞蹈队跳得真好看，充满活力🙏,0.7075,正面,1,2024-05-25
564,kuaishou,老年人是社会的财富，应该多关心他们,0.7264,正面,1,2024-11-10
565,kuaishou,希望养老基金还够不够用啊🙏,0.375,中性,3,2024-07-06
566,kuaishou,确实陪着父母去旅游，他们开心极了,0.6176,正面,2,2024-05-05
567,kuaishou,老年人经验丰富，是年轻人的好老师💪,0.8162,正面,2,2024-06-21
568,kuaishou,尊老爱幼是传统美德，大家都要学习👍,0.5906,正面,2,2024-11-02
569,kuaishou,医院对老年人没有专门的照顾窗口💪,0.1906,负面,13,2024-10-14
570,kuaishou,延迟退休政策对老年人有什么影响🤔,0.5222,中性,28,2024-10-19
571,kuaishou,老年生活也可以很精彩，活到老学到老,0.7739,正面,3,2024-12-10
572,kuaishou,养老院条件太差了，费用还死贵。,0.1789,负面,23,2024-09-08
573,kuaishou,建议老年生活也可以很精彩，活到老学到老,0.9297,正面,3,2024-02-03
574,kuaishou,建议骗子专门盯着老年人骗，防不胜防！,0.1049,负面,4,2024-06-28
575,kuaishou,每个家庭都会面临养老问题！,0.5248,中性,2,2024-08-11
576,kuaishou,老年人也要与时俱进，学会用智能手机！,0.908,正面,7,2024-12-25
577,kuaishou,农村老人看病太难了，要走几十里路🙏,0.1937,负面,59,2024-08-28
578,kuaishou,老年公交卡真方便，出行无忧…,0.8413,正面,6,2024-02-14
579,kuaishou,特别养老院条件太差了，费用还死贵,0.025,负面,3,2024-09-23
580,kuaishou,老年公交卡真方便，出行无忧！,0.8855,正面,7,2024-09-03
581,kuaishou,特别老年人经验丰富，是年轻人的好老师🙏,0.7884,正面,1,2024-07-13
582,kuaishou,养老院条件太差了，费用还死贵,0.0314,负面,20,2024-08-28
583,kuaishou,感谢政府对老年人的关怀和照顾,0.8608,正面,5,2024-05-06
584,kuaishou,陪着父母去旅游，他们开心极了！,0.6644,正面,4,2024-11-18
585,kuaishou,老年公交卡真方便，出行无忧,0.613,正面,6,2024-05-25
586,kuaishou,感觉去大医院排队排到心塞，老年人体力吃不消…,0.1465,负面,7,2024-04-22
587,kuaishou,有些老年公交卡真方便，出行无忧🤔,0.8223,正面,1,2024-11-24
588,kuaishou,老年志愿者真了不起，值得尊敬,0.8788,正面,8,2024-02-03
589,kuaishou,人口结构变化会影响经济发展！,0.2777,中性,2,2024-06-06
590,kuaishou,社区食堂对老年人优惠，真的很贴心…,0.6617,正面,9,2024-09-26
591,kuaishou,陪着父母去旅游，他们开心极了😔,0.8221,正面,14,2024-01-04
592,kuaishou,尊老爱幼是传统美德，大家都要学习🤔,0.8979,正面,13,2024-01-23
593,kuaishou,不知道未来养老政策会怎么调整😔,0.3168,中性,5,2024-03-19
594,kuaishou,真的感谢政府对老年人的关怀和照顾,0.7127,正面,5,2024-05-02
595,kuaishou,子女都在外地打工，老人独居太可怜😔,0.1431,负面,1,2024-09-03
596,kuaishou,农村老人看病太难了，要走几十里路,0.0718,负面,12,2024-01-01
597,kuaishou,非常社区食堂对老年人优惠，真的很贴心,0.6213,正面,2,2024-06-15
598,kuaishou,感觉老年人是社会的财富，应该多关心他们💪,0.7917,正面,5,2024-02-25
599,kuaishou,老年产业应该是个新风口😔,0.4918,中性,2,2024-03-02
600,kuaishou,实在老年人经验丰富，是年轻人的好老师👍,0.799,正面,1,2024-07-06
601,kuaishou,不知道未来养老政策会怎么调整😔,0.4227,中性,7,2024-04-12
602,kuaishou,养老基金还够不够用啊🤔,0.3557,中性,1,2024-11-07
603,kuaishou,尊老爱幼是传统美德，大家都要学习😔,0.806,正面,10,2024-04-23
604,kuaishou,特别医院对老年人没有专门的照顾窗口😔,0.1255,负面,3,2024-12-23
605,kuaishou,听说日本老龄化更严重，可以学习经验,0.2888,中性,1,2024-09-12
606,kuaishou,社区养老服务越来越好了，点赞😔,0.913,正面,5,2024-01-17
607,kuaishou,有些小区新安装了老年健身器材，方便多了,0.8652,正面,1,2024-04-13
608,kuaishou,特别小区新安装了老年健身器材，方便多了🤔,0.5999,正面,2,2024-09-08
609,kuaishou,人口结构变化会影响经济发展…,0.4499,中性,9,2024-12-25
610,kuaishou,退休后参加老年大学，感觉生活充实多了。,0.8617,正面,1,2024-08-25
611,kuaishou,老年生活也可以很精彩，活到老学到老💪,0.9419,正面,15,2024-03-05
612,kuaishou,感觉骗子专门盯着老年人骗，防不胜防！,0.0132,负面,1,2024-05-05
613,kuaishou,社区食堂对老年人优惠，真的很贴心💪,0.8932,正面,2,2024-11-22
614,kuaishou,感觉感谢政府对老年人的关怀和照顾。,0.712,正面,10,2024-04-12
615,kuaishou,去大医院排队排到心塞，老年人体力吃不消💪,0.1683,负面,3,2024-08-28
616,kuaishou,太社区食堂对老年人优惠，真的很贴心🤔,0.5959,正面,1,2024-08-09
617,kuaishou,有些叫120等了40分钟才到，急救反应太慢了！,0.1023,负面,3,2024-02-21
618,kuaishou,太老年公交卡真方便，出行无忧,0.814,正面,2,2024-07-22
619,kuaishou,建议退休后参加老年大学，感觉生活充实多了😔,0.8156,正面,16,2024-11-12
620,kuaishou,老年人也要与时俱进，学会用智能手机。,0.6607,正面,3,2024-06-09
621,kuaishou,重庆的老龄化程度在全国处于什么水平💪,0.3605,中性,12,2024-05-03
622,kuaishou,非常老年公交卡真方便，出行无忧,0.8193,正面,21,2024-10-22
