id,platform,content,sentiment_score,sentiment_label,likes,time
328,douyin,老年人是社会的财富，应该多关心他们🙏,0.8337,正面,7,2024-09-04
329,douyin,特别老年生活也可以很精彩，活到老学到老,0.8251,正面,4,2024-03-14
330,douyin,非常老年志愿者真了不起，值得尊敬🤔,0.7194,正面,2,2024-07-25
331,douyin,有些老年舞蹈队跳得真好看，充满活力👍,0.773,正面,3,2024-08-09
332,douyin,老年舞蹈队跳得真好看，充满活力🤔,0.8322,正面,11,2024-02-24
333,douyin,有些老年人也要与时俱进，学会用智能手机…,0.9297,正面,1,2024-06-26
334,douyin,实在社区食堂对老年人优惠，真的很贴心😔,0.5521,正面,1,2024-10-14
335,douyin,老年生活也可以很精彩，活到老学到老💪,0.6983,正面,1,2024-07-13
336,douyin,养老基金还够不够用啊,0.2672,中性,1,2024-11-16
337,douyin,陪着父母去旅游，他们开心极了！,0.8128,正面,17,2024-04-02
338,douyin,老龄化是社会发展的必然趋势,0.3579,中性,9,2024-02-09
339,douyin,真的老年人经验丰富，是年轻人的好老师💪,0.7122,正面,4,2024-12-03
340,douyin,老年人也要与时俱进，学会用智能手机。,0.8819,正面,1,2024-06-27
341,douyin,老年生活也可以很精彩，活到老学到老,0.7319,正面,5,2024-05-06
342,douyin,确实老年志愿者真了不起，值得尊敬👍,0.579,正面,4,2024-05-18
343,douyin,每个家庭都会面临养老问题。,0.419,中性,1,2024-08-22
344,douyin,确实买药太贵了，慢性病吃药一年花好几万…,0.0152,负面,4,2024-11-26
345,douyin,听说日本老龄化更严重，可以学习经验。,0.49,中性,3,2024-09-18
346,douyin,希望延迟退休政策对老年人有什么影响💪,0.3245,中性,7,2024-06-03
347,douyin,感谢政府对老年人的关怀和照顾,0.6374,正面,7,2024-12-22
348,douyin,非常老年生活也可以很精彩，活到老学到老,0.6439,正面,1,2024-04-07
349,douyin,确实农村老人看病太难了，要走几十里路🤔,0.0396,负面,3,2024-11-16
350,douyin,老年产业应该是个新风口。,0.5374,中性,7,2024-10-11
351,douyin,直播带货卖假货给老人，没人管管吗😔,0.1804,负面,5,2024-03-25
352,douyin,太老年舞蹈队跳得真好看，充满活力😔,0.7807,正面,17,2024-09-02
353,douyin,社区食堂对老年人优惠，真的很贴心,0.8604,正面,8,2024-12-17
354,douyin,感觉老年人是社会的财富，应该多关心他们,0.5547,正面,1,2024-06-12
355,douyin,退休后参加老年大学，感觉生活充实多了🙏,0.6449,正面,1,2024-06-12
356,douyin,老年生活也可以很精彩，活到老学到老。,0.7176,正面,7,2024-07-09
357,douyin,尊老爱幼是传统美德，大家都要学习,0.9417,正面,1,2024-12-09
358,douyin,建议陪着父母去旅游，他们开心极了,0.7024,正面,6,2024-08-26
359,douyin,小区新安装了老年健身器材，方便多了🤔,0.6038,正面,31,2024-09-18
360,douyin,延迟退休政策对老年人有什么影响,0.3253,中性,6,2024-07-04
361,douyin,陪着父母去旅游，他们开心极了,0.6517,正面,3,2024-08-24
362,douyin,感谢政府对老年人的关怀和照顾！,0.7741,正面,7,2024-06-01
363,douyin,陪着父母去旅游，他们开心极了🙏,0.8218,正面,4,2024-10-21
364,douyin,老年人在家摔倒没人知道怎么办😔,0.0775,负面,5,2024-12-15
365,douyin,退休后参加老年大学，感觉生活充实多了,0.7355,正面,32,2024-11-26
366,douyin,养老金年年涨，生活有保障,0.7787,正面,3,2024-02-06
367,douyin,感谢政府对老年人的关怀和照顾🙏,0.8112,正面,41,2024-11-13
368,douyin,感觉很多公园没有无障碍通道，轮椅过不去👍,0.1739,负面,23,2024-08-14
369,douyin,非常老年人是社会的财富，应该多关心他们💪,0.6,正面,2,2024-12-24
370,douyin,有点老年人经验丰富，是年轻人的好老师👍,0.5912,正面,1,2024-01-01
371,douyin,社区养老服务越来越好了，点赞,0.5916,正面,1,2024-11-13
372,douyin,老年人也要与时俱进，学会用智能手机,0.6637,正面,1,2024-09-27
373,douyin,社区食堂对老年人优惠，真的很贴心😔,0.6927,正面,1,2024-08-28
374,douyin,尊老爱幼是传统美德，大家都要学习,0.9378,正面,8,2024-10-20
375,douyin,养老基金还够不够用啊👍,0.3805,中性,1,2024-05-12
376,douyin,太老年舞蹈队跳得真好看，充满活力！,0.5858,正面,3,2024-03-10
377,douyin,非常陪着父母去旅游，他们开心极了😔,0.8533,正面,16,2024-09-01
378,douyin,社区没有老年活动场所，天天在家发呆！,0.0669,负面,1,2024-10-08
379,douyin,老年生活也可以很精彩，活到老学到老…,0.7147,正面,14,2024-04-06
380,douyin,去大医院排队排到心塞，老年人体力吃不消,0.06,负面,2,2024-09-25
381,douyin,简直老年人也要与时俱进，学会用智能手机,0.7628,正面,1,2024-03-05
382,douyin,感觉小区新安装了老年健身器材，方便多了😔,0.7971,正面,9,2024-04-11
383,douyin,老年志愿者真了不起，值得尊敬！,0.5589,正面,7,2024-05-05
384,douyin,简直听说日本老龄化更严重，可以学习经验。,0.2771,中性,19,2024-07-10
385,douyin,确实社区没有老年活动场所，天天在家发呆,0.1424,负面,10,2024-01-09
386,douyin,小区新安装了老年健身器材，方便多了！,0.6226,正面,13,2024-07-27
387,douyin,有点老年舞蹈队跳得真好看，充满活力,0.8359,正面,2,2024-12-02
388,douyin,老年舞蹈队跳得真好看，充满活力,0.5876,正面,2,2024-08-13
389,douyin,有些养老院条件太差了，费用还死贵👍,0.1295,负面,11,2024-02-09
390,douyin,希望听说日本老龄化更严重，可以学习经验,0.3581,中性,13,2024-02-08
391,douyin,尊老爱幼是传统美德，大家都要学习…,0.8678,正面,93,2024-04-01
392,douyin,确实人口结构变化会影响经济发展,0.4565,中性,4,2024-03-16
393,douyin,养老模式到底是居家好还是去养老院好🤔,0.5293,中性,3,2024-01-02
394,douyin,简直老年产业应该是个新风口。,0.4874,中性,12,2024-09-26
395,douyin,太社区没有老年活动场所，天天在家发呆。,0.1493,负面,3,2024-12-05
396,douyin,社区没有老年活动场所，天天在家发呆👍,0.1443,负面,29,2024-12-16
397,douyin,老年志愿者真了不起，值得尊敬！,0.6891,正面,17,2024-10-28
398,douyin,尊老爱幼是传统美德，大家都要学习👍,0.7298,正面,4,2024-06-15
399,douyin,真的老年产业应该是个新风口🙏,0.3637,中性,11,2024-06-25
400,douyin,社区养老服务越来越好了，点赞…,0.8133,正面,11,2024-04-17
401,douyin,希望不知道未来养老政策会怎么调整。,0.4339,中性,1,2024-02-04
402,douyin,确实尊老爱幼是传统美德，大家都要学习😔,0.6215,正面,23,2024-04-04
403,douyin,陪着父母去旅游，他们开心极了🙏,0.7054,正面,5,2024-12-19
404,douyin,简直老年生活也可以很精彩，活到老学到老🤔,0.7924,正面,15,2024-08-27
405,douyin,社区食堂对老年人优惠，真的很贴心…,0.5743,正面,3,2024-06-26
406,douyin,老年人在家摔倒没人知道怎么办！,0.1105,负面,21,2024-02-07
407,douyin,有些老年生活也可以很精彩，活到老学到老🤔,0.7627,正面,3,2024-04-19
408,douyin,希望老年志愿者真了不起，值得尊敬🙏,0.7161,正面,1,2024-06-22
409,douyin,实在每个家庭都会面临养老问题👍,0.5148,中性,23,2024-07-17
410,douyin,老年产业应该是个新风口。,0.5495,中性,1,2024-06-18
411,douyin,养老金根本不够用，物价涨得太快💪,0.1552,负面,3,2024-06-20
412,douyin,老年生活也可以很精彩，活到老学到老💪,0.7,正面,35,2024-05-12
413,douyin,非常老年人经验丰富，是年轻人的好老师🙏,0.5501,正面,35,2024-01-17
414,douyin,老年人在家摔倒没人知道怎么办,0.0112,负面,6,2024-06-01
415,douyin,骗子专门盯着老年人骗，防不胜防,0.1157,负面,7,2024-02-02
416,douyin,尊老爱幼是传统美德，大家都要学习,0.656,正面,4,2024-04-09
417,douyin,确实老年人经验丰富，是年轻人的好老师💪,0.7776,正面,2,2024-06-26
418,douyin,陪着父母去旅游，他们开心极了,0.9096,正面,3,2024-10-21
419,douyin,真的老年舞蹈队跳得真好看，充满活力。,0.7805,正面,8,2024-06-27
420,douyin,陪着父母去旅游，他们开心极了💪,0.5982,正面,11,2024-11-28
421,douyin,每个家庭都会面临养老问题。,0.2662,中性,12,2024-09-19
422,douyin,建议老年人也要与时俱进，学会用智能手机…,0.6383,正面,12,2024-08-25
423,douyin,特别退休后参加老年大学，感觉生活充实多了,0.8645,正面,1,2024-08-19
424,douyin,退休后参加老年大学，感觉生活充实多了💪,0.584,正面,5,2024-03-25
425,douyin,老年生活也可以很精彩，活到老学到老,0.7451,正面,1,2024-09-20
426,douyin,感觉退休后参加老年大学，感觉生活充实多了,0.8607,正面,5,2024-02-22
427,douyin,希望感谢政府对老年人的关怀和照顾,0.6262,正面,4,2024-05-06
428,douyin,人口结构变化会影响经济发展,0.437,中性,20,2024-04-22
429,douyin,真的老年人也要与时俱进，学会用智能手机,0.8911,正面,3,2024-10-05
430,douyin,有点老年人也要与时俱进，学会用智能手机,0.8717,正面,1,2024-06-07
431,douyin,老年志愿者真了不起，值得尊敬🙏,0.8501,正面,1,2024-12-05
432,douyin,实在老年公交卡真方便，出行无忧,0.8154,正面,11,2024-05-07
433,douyin,希望社区食堂对老年人优惠，真的很贴心！,0.9281,正面,7,2024-11-28
434,douyin,叫120等了40分钟才到，急救反应太慢了…,0.0656,负面,1,2024-04-13
435,douyin,社区没有老年活动场所，天天在家发呆,0.1747,负面,1,2024-04-17
436,douyin,有些老年人也要与时俱进，学会用智能手机！,0.5586,正面,9,2024-06-16
437,douyin,希望老龄化是社会发展的必然趋势！,0.354,中性,1,2024-04-17
438,douyin,真的子女都在外地打工，老人独居太可怜👍,0.059,负面,14,2024-05-08
439,douyin,太老年人经验丰富，是年轻人的好老师👍,0.8128,正面,9,2024-11-20
440,douyin,养老金年年涨，生活有保障🙏,0.6111,正面,1,2024-06-15
441,douyin,尊老爱幼是传统美德，大家都要学习,0.7824,正面,1,2024-03-10
442,douyin,感觉老年公交卡真方便，出行无忧,0.9403,正面,77,2024-06-03
443,douyin,陪着父母去旅游，他们开心极了。,0.9019,正面,3,2024-07-14
444,douyin,老年公交卡真方便，出行无忧💪,0.8787,正面,3,2024-05-05
445,douyin,尊老爱幼是传统美德，大家都要学习🙏,0.5605,正面,14,2024-05-20
446,douyin,建议听说日本老龄化更严重，可以学习经验😔,0.4562,中性,34,2024-03-17
447,douyin,有点养老模式到底是居家好还是去养老院好,0.3052,中性,75,2024-03-07
448,douyin,老年舞蹈队跳得真好看，充满活力…,0.9375,正面,11,2024-04-24
449,douyin,重庆的老龄化程度在全国处于什么水平😔,0.3031,中性,3,2024-10-16
450,douyin,直播带货卖假货给老人，没人管管吗,0.0569,负面,1,2024-10-24
451,douyin,每个家庭都会面临养老问题🙏,0.4335,中性,12,2024-09-17
452,douyin,小区新安装了老年健身器材，方便多了,0.7328,正面,6,2024-09-18
453,douyin,叫120等了40分钟才到，急救反应太慢了🤔,0.116,负面,4,2024-01-07
454,douyin,老年公交卡真方便，出行无忧😔,0.6718,正面,23,2024-03-14
455,douyin,老龄化是社会发展的必然趋势😔,0.457,中性,1,2024-11-15
456,douyin,重庆的老龄化程度在全国处于什么水平💪,0.3039,中性,5,2024-09-05
457,douyin,小区新安装了老年健身器材，方便多了💪,0.56,正面,1,2024-04-15
458,douyin,老年人也要与时俱进，学会用智能手机,0.8094,正面,4,2024-12-24
459,douyin,有些老年人也要与时俱进，学会用智能手机💪,0.7298,正面,1,2024-07-24
460,douyin,特别老年人经验丰富，是年轻人的好老师🙏,0.5676,正面,1,2024-11-28
461,douyin,尊老爱幼是传统美德，大家都要学习…,0.6215,正面,1,2024-05-10
462,douyin,简直尊老爱幼是传统美德，大家都要学习,0.597,正面,7,2024-10-25
463,douyin,小区新安装了老年健身器材，方便多了,0.8922,正面,10,2024-10-16
464,douyin,社区食堂对老年人优惠，真的很贴心,0.7403,正面,6,2024-10-20
465,douyin,老年志愿者真了不起，值得尊敬,0.6612,正面,42,2024-01-06
466,douyin,感谢政府对老年人的关怀和照顾🤔,0.5647,正面,3,2024-10-27
467,douyin,社区养老服务越来越好了，点赞,0.5696,正面,2,2024-03-22
468,douyin,养老基金还够不够用啊😔,0.4217,中性,18,2024-12-19
469,douyin,太直播坑老人买保健品，太可恶了,0.156,负面,2,2024-07-27
470,douyin,尊老爱幼是传统美德，大家都要学习。,0.5988,正面,43,2024-09-14
471,douyin,养老基金还够不够用啊🤔,0.2675,中性,1,2024-09-03
472,douyin,养老基金还够不够用啊！,0.5302,中性,48,2024-07-20
473,douyin,实在养老金年年涨，生活有保障🙏,0.948,正面,1,2024-10-16
474,douyin,非常尊老爱幼是传统美德，大家都要学习,0.9035,正面,21,2024-01-04
475,douyin,老年舞蹈队跳得真好看，充满活力🙏,0.5972,正面,5,2024-07-14
476,douyin,希望老年志愿者真了不起，值得尊敬,0.8724,正面,110,2024-12-10
477,douyin,延迟退休政策对老年人有什么影响,0.3401,中性,1,2024-02-22
478,douyin,老年人也要与时俱进，学会用智能手机,0.7776,正面,5,2024-04-11
479,douyin,社区没有老年活动场所，天天在家发呆🤔,0.1841,负面,48,2024-03-16
480,douyin,老年产业应该是个新风口…,0.5188,中性,5,2024-12-02
481,douyin,社区食堂对老年人优惠，真的很贴心,0.6762,正面,7,2024-10-22
482,douyin,真的养老模式到底是居家好还是去养老院好。,0.2699,中性,9,2024-07-21
483,douyin,非常老年人经验丰富，是年轻人的好老师💪,0.625,正面,4,2024-06-23
484,douyin,有点社区养老服务越来越好了，点赞！,0.7488,正面,7,2024-04-17
485,douyin,感谢政府对老年人的关怀和照顾,0.864,正面,6,2024-08-17
486,douyin,有点老年产业应该是个新风口💪,0.2962,中性,22,2024-09-10
487,douyin,陪着父母去旅游，他们开心极了👍,0.5893,正面,1,2024-11-05
488,douyin,人口结构变化会影响经济发展,0.3663,中性,2,2024-01-10
489,douyin,真的养老基金还够不够用啊,0.5116,中性,35,2024-09-25
490,douyin,老年舞蹈队跳得真好看，充满活力。,0.6749,正面,21,2024-04-07
491,douyin,感谢政府对老年人的关怀和照顾！,0.8591,正面,4,2024-03-06
492,douyin,有些养老金年年涨，生活有保障。,0.7739,正面,7,2024-09-11
493,douyin,老年人也要与时俱进，学会用智能手机,0.8716,正面,2,2024-02-10
494,douyin,老年人是社会的财富，应该多关心他们🤔,0.602,正面,2,2024-01-04
495,douyin,老年人经验丰富，是年轻人的好老师🙏,0.7068,正面,4,2024-11-27
496,douyin,希望延迟退休政策对老年人有什么影响👍,0.3497,中性,3,2024-02-25
497,douyin,社区养老服务越来越好了，点赞😔,0.8751,正面,6,2024-02-15
498,douyin,人口结构变化会影响经济发展,0.3912,中性,1,2024-10-09
499,douyin,特别老年人也要与时俱进，学会用智能手机😔,0.9169,正面,53,2024-08-01
500,douyin,感谢政府对老年人的关怀和照顾！,0.7415,正面,76,2024-06-20
501,douyin,老年人经验丰富，是年轻人的好老师。,0.877,正面,9,2024-09-21
502,douyin,老年产业应该是个新风口,0.3883,中性,5,2024-10-08
503,douyin,建议养老金根本不够用，物价涨得太快🙏,0.0226,负面,3,2024-07-26
504,douyin,希望感谢政府对老年人的关怀和照顾🤔,0.7678,正面,14,2024-02-24
505,douyin,养老金年年涨，生活有保障😔,0.7352,正面,8,2024-03-10
506,douyin,社区养老服务越来越好了，点赞…,0.8242,正面,1,2024-06-16
507,douyin,陪着父母去旅游，他们开心极了🤔,0.6056,正面,24,2024-01-25
508,douyin,感觉人口结构变化会影响经济发展😔,0.4094,中性,14,2024-04-07
509,douyin,太老年舞蹈队跳得真好看，充满活力💪,0.9153,正面,35,2024-06-03
510,douyin,非常老年产业应该是个新风口,0.3713,中性,10,2024-06-18
511,douyin,非常老年志愿者真了不起，值得尊敬,0.8783,正面,7,2024-04-14
512,douyin,每个家庭都会面临养老问题,0.3718,中性,4,2024-11-06
513,douyin,老年志愿者真了不起，值得尊敬…,0.7038,正面,29,2024-03-10
514,douyin,有点社区养老服务越来越好了，点赞🤔,0.8094,正面,18,2024-07-05
515,douyin,老年舞蹈队跳得真好看，充满活力💪,0.7163,正面,1,2024-10-14
516,douyin,老年人经验丰富，是年轻人的好老师。,0.7708,正面,1,2024-04-06
517,douyin,养老基金还够不够用啊💪,0.3994,中性,3,2024-09-09
518,douyin,医院对老年人没有专门的照顾窗口🙏,0.0797,负面,13,2024-08-23
519,douyin,建议小区新安装了老年健身器材，方便多了💪,0.9347,正面,79,2024-09-28
520,douyin,社区养老服务越来越好了，点赞,0.7593,正面,1,2024-08-21
521,douyin,真的老年产业应该是个新风口。,0.4894,中性,6,2024-09-25
522,douyin,老年志愿者真了不起，值得尊敬。,0.9124,正面,3,2024-07-12
523,douyin,老年人是社会的财富，应该多关心他们！,0.828,正面,48,2024-12-26
524,douyin,小区新安装了老年健身器材，方便多了🤔,0.7813,正面,16,2024-05-26
525,douyin,非常社区养老服务越来越好了，点赞！,0.6007,正面,15,2024-03-20
526,douyin,实在退休后参加老年大学，感觉生活充实多了🙏,0.5557,正面,4,2024-12-05
527,douyin,尊老爱幼是传统美德，大家都要学习😔,0.6545,正面,4,2024-03-26
528,douyin,社区养老服务越来越好了，点赞,0.9369,正面,2,2024-08-25
529,douyin,听说日本老龄化更严重，可以学习经验,0.4482,中性,1,2024-04-19
530,douyin,实在退休后参加老年大学，感觉生活充实多了😔,0.8522,正面,18,2024-07-16
531,douyin,希望老年舞蹈队跳得真好看，充满活力💪,0.919,正面,14,2024-07-16
532,douyin,有点陪着父母去旅游，他们开心极了…,0.7239,正面,586,2024-11-11
533,douyin,老年志愿者真了不起，值得尊敬…,0.805,正面,163,2024-10-21
534,douyin,感觉退休后参加老年大学，感觉生活充实多了…,0.8709,正面,5,2024-08-25
535,douyin,养老基金还够不够用啊🤔,0.4811,中性,11,2024-12-06
536,douyin,太社区食堂对老年人优惠，真的很贴心,0.5534,正面,33,2024-09-04
537,douyin,真的老年人也要与时俱进，学会用智能手机🙏,0.6633,正面,16,2024-02-02
538,douyin,子女都在外地打工，老人独居太可怜,0.0331,负面,2,2024-10-05
539,douyin,确实养老基金还够不够用啊💪,0.491,中性,4,2024-03-09
540,douyin,老年公交卡真方便，出行无忧！,0.5803,正面,1,2024-07-23
541,douyin,老年舞蹈队跳得真好看，充满活力…,0.5796,正面,37,2024-07-11
542,douyin,陪着父母去旅游，他们开心极了😔,0.6559,正面,6,2024-04-20
543,douyin,小区新安装了老年健身器材，方便多了…,0.5934,正面,2,2024-04-20
544,douyin,确实老年痴呆走失了警察也找不到🙏,0.0592,负面,8,2024-12-09
545,douyin,小区新安装了老年健身器材，方便多了,0.6095,正面,7,2024-11-13
546,douyin,感谢政府对老年人的关怀和照顾👍,0.9118,正面,3,2024-12-25
547,douyin,老年人经验丰富，是年轻人的好老师,0.8876,正面,1,2024-09-08
548,douyin,老年人也要与时俱进，学会用智能手机🙏,0.8772,正面,8,2024-09-12
549,douyin,每个家庭都会面临养老问题🤔,0.2666,中性,5,2024-02-12
550,douyin,简直小区新安装了老年健身器材，方便多了,0.8542,正面,11,2024-09-02
551,douyin,延迟退休政策对老年人有什么影响🤔,0.4588,中性,5,2024-12-12
552,douyin,真的社区食堂对老年人优惠，真的很贴心,0.7252,正面,17,2024-01-24
553,douyin,社区养老服务越来越好了，点赞😔,0.8671,正面,5,2024-09-27
554,douyin,建议叫120等了40分钟才到，急救反应太慢了,0.017,负面,6,2024-07-04
555,douyin,子女都在外地打工，老人独居太可怜👍,0.1094,负面,19,2024-03-24
556,douyin,叫120等了40分钟才到，急救反应太慢了,0.1497,负面,3,2024-08-20
557,douyin,真的社区食堂对老年人优惠，真的很贴心！,0.6022,正面,1,2024-02-15
558,douyin,有点直播坑老人买保健品，太可恶了🙏,0.1654,负面,1,2024-10-08
559,douyin,养老金根本不够用，物价涨得太快💪,0.0741,负面,11,2024-11-13
560,douyin,简直社区食堂对老年人优惠，真的很贴心,0.7804,正面,7,2024-10-06
561,douyin,退休后参加老年大学，感觉生活充实多了💪,0.6065,正面,9,2024-06-18
562,douyin,希望老年公交卡真方便，出行无忧🙏,0.7828,正面,2,2024-07-25
563,douyin,确实小区新安装了老年健身器材，方便多了💪,0.5823,正面,1,2024-11-19
564,douyin,老年舞蹈队跳得真好看，充满活力,0.8669,正面,1,2024-04-05
565,douyin,建议老年人经验丰富，是年轻人的好老师,0.6457,正面,3,2024-10-06
566,douyin,重庆的老龄化程度在全国处于什么水平。,0.4382,中性,6,2024-07-01
567,douyin,老年志愿者真了不起，值得尊敬👍,0.9407,正面,3,2024-09-08
568,douyin,实在听说日本老龄化更严重，可以学习经验🤔,0.3329,中性,4,2024-08-16
569,douyin,老年公交卡真方便，出行无忧！,0.5672,正面,23,2024-04-14
570,douyin,老年舞蹈队跳得真好看，充满活力,0.906,正面,3,2024-12-02
571,douyin,简直老年人是社会的财富，应该多关心他们💪,0.744,正面,5,2024-08-19
572,douyin,确实老年人也要与时俱进，学会用智能手机。,0.8207,正面,12,2024-04-04
573,douyin,有点听说日本老龄化更严重，可以学习经验🙏,0.3627,中性,3,2024-08-02
574,douyin,特别老年公交卡真方便，出行无忧,0.7938,正面,7,2024-08-24
575,douyin,建议延迟退休政策对老年人有什么影响🙏,0.3107,中性,17,2024-01-09
576,douyin,特别小区新安装了老年健身器材，方便多了,0.7334,正面,35,2024-05-20
577,douyin,养老基金还够不够用啊👍,0.5217,中性,1,2024-04-03
578,douyin,有点社区没有老年活动场所，天天在家发呆😔,0.1738,负面,27,2024-05-01
579,douyin,听说日本老龄化更严重，可以学习经验,0.3243,中性,5,2024-10-05
580,douyin,老年人是社会的财富，应该多关心他们👍,0.566,正面,2,2024-01-14
581,douyin,有点老年舞蹈队跳得真好看，充满活力,0.8287,正面,4,2024-02-18
582,douyin,非常每个家庭都会面临养老问题,0.535,中性,61,2024-11-03
583,douyin,退休后参加老年大学，感觉生活充实多了🙏,0.6147,正面,5,2024-12-19
584,douyin,社区没有老年活动场所，天天在家发呆…,0.1566,负面,3,2024-03-26
585,douyin,建议老龄化是社会发展的必然趋势。,0.5081,中性,7,2024-09-02
586,douyin,退休后参加老年大学，感觉生活充实多了🙏,0.8292,正面,2,2024-04-26
587,douyin,希望养老模式到底是居家好还是去养老院好。,0.4707,中性,1,2024-01-04
588,douyin,希望养老金年年涨，生活有保障👍,0.5663,正面,1,2024-12-03
589,douyin,有点感谢政府对老年人的关怀和照顾💪,0.6455,正面,1,2024-10-28
590,douyin,听说日本老龄化更严重，可以学习经验👍,0.3461,中性,1,2024-11-14
591,douyin,感谢政府对老年人的关怀和照顾👍,0.6881,正面,1,2024-02-16
592,douyin,感谢政府对老年人的关怀和照顾,0.87,正面,7,2024-04-15
593,douyin,老年公交卡真方便，出行无忧,0.6215,正面,2,2024-02-06
594,douyin,尊老爱幼是传统美德，大家都要学习👍,0.7485,正面,3,2024-11-01
595,douyin,特别社区食堂对老年人优惠，真的很贴心…,0.7666,正面,22,2024-08-24
596,douyin,社区养老服务越来越好了，点赞👍,0.5588,正面,4,2024-11-11
597,douyin,感觉社区食堂对老年人优惠，真的很贴心🤔,0.8084,正面,8,2024-12-17
598,douyin,养老金年年涨，生活有保障,0.6028,正面,1,2024-05-08
599,douyin,特别退休后参加老年大学，感觉生活充实多了！,0.8579,正面,2,2024-08-06
600,douyin,建议延迟退休政策对老年人有什么影响💪,0.3047,中性,1,2024-11-26
601,douyin,实在社区养老服务越来越好了，点赞😔,0.5665,正面,1,2024-05-12
602,douyin,特别老年人也要与时俱进，学会用智能手机,0.5639,正面,2,2024-06-15
603,douyin,社区养老服务越来越好了，点赞😔,0.9182,正面,2,2024-03-15
604,douyin,老年人也要与时俱进，学会用智能手机🤔,0.7685,正面,1,2024-12-10
605,douyin,很多公园没有无障碍通道，轮椅过不去,0.1963,负面,1,2024-10-24
606,douyin,社区养老服务越来越好了，点赞,0.8427,正面,4,2024-11-18
607,douyin,特别老年人经验丰富，是年轻人的好老师,0.797,正面,2,2024-06-02
608,douyin,听说日本老龄化更严重，可以学习经验,0.4844,中性,3,2024-01-03
609,douyin,有点重庆的老龄化程度在全国处于什么水平。,0.5428,中性,5,2024-10-20
610,douyin,农村老人看病太难了，要走几十里路…,0.0855,负面,8,2024-06-13
611,douyin,感谢政府对老年人的关怀和照顾👍,0.6905,正面,1,2024-02-07
612,douyin,建议每个家庭都会面临养老问题…,0.4911,中性,13,2024-12-14
613,douyin,有点医院对老年人没有专门的照顾窗口👍,0.0264,负面,7,2024-06-03
614,douyin,实在老年人经验丰富，是年轻人的好老师👍,0.8055,正面,1,2024-08-23
615,douyin,陪着父母去旅游，他们开心极了,0.7027,正面,19,2024-05-27
616,douyin,真的老年人也要与时俱进，学会用智能手机,0.7354,正面,26,2024-05-10
617,douyin,社区食堂对老年人优惠，真的很贴心😔,0.9071,正面,1,2024-12-21
618,douyin,老年舞蹈队跳得真好看，充满活力,0.6609,正面,2,2024-10-24
619,douyin,希望养老基金还够不够用啊😔,0.3808,中性,13,2024-12-27
620,douyin,老年人也要与时俱进，学会用智能手机,0.7801,正面,10,2024-10-02
621,douyin,真的老年公交卡真方便，出行无忧！,0.8273,正面,2,2024-06-14
622,douyin,退休后参加老年大学，感觉生活充实多了👍,0.7618,正面,2,2024-04-25
623,douyin,养老基金还够不够用啊。,0.4758,中性,3,2024-11-26
624,douyin,感觉老年人也要与时俱进，学会用智能手机。,0.8253,正面,4,2024-03-01
625,douyin,感谢政府对老年人的关怀和照顾,0.8615,正面,7,2024-02-07
626,douyin,陪着父母去旅游，他们开心极了🙏,0.6254,正面,3,2024-12-27
627,douyin,老年公交卡真方便，出行无忧,0.5806,正面,4,2024-08-12
628,douyin,不知道未来养老政策会怎么调整🙏,0.4951,中性,10,2024-09-25
629,douyin,退休后参加老年大学，感觉生活充实多了,0.5615,正面,1,2024-03-28
630,douyin,确实延迟退休政策对老年人有什么影响…,0.2876,中性,2,2024-12-25
631,douyin,老年舞蹈队跳得真好看，充满活力,0.7437,正面,9,2024-02-02
632,douyin,希望老年公交卡真方便，出行无忧,0.6512,正面,21,2024-02-26
633,douyin,希望去大医院排队排到心塞，老年人体力吃不消。,0.1216,负面,5,2024-01-03
634,douyin,实在老年人在家摔倒没人知道怎么办👍,0.1903,负面,5,2024-12-20
635,douyin,社区养老服务越来越好了，点赞,0.5896,正面,1,2024-09-07
636,douyin,养老院条件太差了，费用还死贵💪,0.1813,负面,4,2024-02-07
637,douyin,养老金年年涨，生活有保障,0.6241,正面,5,2024-03-27
638,douyin,确实养老金根本不够用，物价涨得太快。,0.0507,负面,2,2024-02-15
639,douyin,小区新安装了老年健身器材，方便多了👍,0.8549,正面,2,2024-12-02
640,douyin,社区养老服务越来越好了，点赞💪,0.7039,正面,3,2024-05-22
641,douyin,老年人经验丰富，是年轻人的好老师,0.6662,正面,1,2024-02-27
642,douyin,农村老人看病太难了，要走几十里路😔,0.0441,负面,3,2024-11-04
643,douyin,太社区食堂对老年人优惠，真的很贴心…,0.8206,正面,2,2024-12-19
644,douyin,不知道未来养老政策会怎么调整。,0.2694,中性,3,2024-04-20
645,douyin,陪着父母去旅游，他们开心极了💪,0.7199,正面,1,2024-10-19
646,douyin,每个家庭都会面临养老问题…,0.3568,中性,21,2024-08-17
647,douyin,有点小区新安装了老年健身器材，方便多了,0.5932,正面,6,2024-11-05
648,douyin,老年人是社会的财富，应该多关心他们,0.8821,正面,8,2024-03-13
649,douyin,养老金年年涨，生活有保障🤔,0.7993,正面,12,2024-09-25
650,douyin,听说日本老龄化更严重，可以学习经验👍,0.3381,中性,5,2024-05-18
651,douyin,骗子专门盯着老年人骗，防不胜防,0.1139,负面,1,2024-07-04
652,douyin,陪着父母去旅游，他们开心极了,0.7005,正面,5,2024-03-18
653,douyin,建议养老院条件太差了，费用还死贵…,0.1034,负面,6,2024-08-25
654,douyin,小区新安装了老年健身器材，方便多了🙏,0.814,正面,10,2024-08-16
