id,platform,content,sentiment_score,sentiment_label,likes,time
314,kuaishou,感觉去大医院排队排到心塞，老年人体力吃不消…,0.1465,负面,9,2024-04-22
315,kuaishou,有些老年公交卡真方便，出行无忧🤔,0.8223,正面,108,2024-11-24
316,kuaishou,老年志愿者真了不起，值得尊敬,0.8788,正面,1,2024-02-03
317,kuaishou,人口结构变化会影响经济发展！,0.2777,中性,2,2024-06-06
318,kuaishou,社区食堂对老年人优惠，真的很贴心…,0.6617,正面,3,2024-09-26
319,kuaishou,陪着父母去旅游，他们开心极了😔,0.8221,正面,4,2024-01-04
320,kuaishou,尊老爱幼是传统美德，大家都要学习🤔,0.8979,正面,4,2024-01-23
321,kuaishou,不知道未来养老政策会怎么调整😔,0.3168,中性,23,2024-03-19
322,kuaishou,真的感谢政府对老年人的关怀和照顾,0.7127,正面,9,2024-05-02
323,kuaishou,子女都在外地打工，老人独居太可怜😔,0.1431,负面,6,2024-09-03
324,kuaishou,农村老人看病太难了，要走几十里路,0.0718,负面,3,2024-01-01
325,kuaishou,非常社区食堂对老年人优惠，真的很贴心,0.6213,正面,14,2024-06-15
326,kuaishou,感觉老年人是社会的财富，应该多关心他们💪,0.7917,正面,38,2024-02-25
327,kuaishou,老年产业应该是个新风口😔,0.4918,中性,14,2024-03-02
328,kuaishou,实在老年人经验丰富，是年轻人的好老师👍,0.799,正面,1,2024-07-06
329,kuaishou,不知道未来养老政策会怎么调整😔,0.4227,中性,7,2024-04-12
330,kuaishou,养老基金还够不够用啊🤔,0.3557,中性,1,2024-11-07
331,kuaishou,尊老爱幼是传统美德，大家都要学习😔,0.806,正面,2,2024-04-23
332,kuaishou,特别医院对老年人没有专门的照顾窗口😔,0.1255,负面,1,2024-12-23
333,kuaishou,听说日本老龄化更严重，可以学习经验,0.2888,中性,6,2024-09-12
334,kuaishou,社区养老服务越来越好了，点赞😔,0.913,正面,8,2024-01-17
335,kuaishou,有些小区新安装了老年健身器材，方便多了,0.8652,正面,1,2024-04-13
336,kuaishou,特别小区新安装了老年健身器材，方便多了🤔,0.5999,正面,3,2024-09-08
337,kuaishou,人口结构变化会影响经济发展…,0.4499,中性,4,2024-12-25
338,kuaishou,退休后参加老年大学，感觉生活充实多了。,0.8617,正面,3,2024-08-25
339,kuaishou,老年生活也可以很精彩，活到老学到老💪,0.9419,正面,1,2024-03-05
340,kuaishou,感觉骗子专门盯着老年人骗，防不胜防！,0.0132,负面,4,2024-05-05
341,kuaishou,社区食堂对老年人优惠，真的很贴心💪,0.8932,正面,11,2024-11-22
342,kuaishou,感觉感谢政府对老年人的关怀和照顾。,0.712,正面,1,2024-04-12
343,kuaishou,去大医院排队排到心塞，老年人体力吃不消💪,0.1683,负面,1,2024-08-28
344,kuaishou,太社区食堂对老年人优惠，真的很贴心🤔,0.5959,正面,3,2024-08-09
345,kuaishou,有些叫120等了40分钟才到，急救反应太慢了！,0.1023,负面,32,2024-02-21
346,kuaishou,太老年公交卡真方便，出行无忧,0.814,正面,8,2024-07-22
347,kuaishou,建议退休后参加老年大学，感觉生活充实多了😔,0.8156,正面,8,2024-11-12
348,kuaishou,老年人也要与时俱进，学会用智能手机。,0.6607,正面,3,2024-06-09
349,kuaishou,重庆的老龄化程度在全国处于什么水平💪,0.3605,中性,6,2024-05-03
350,kuaishou,非常老年公交卡真方便，出行无忧,0.8193,正面,1,2024-10-22
351,kuaishou,特别老年人经验丰富，是年轻人的好老师😔,0.787,正面,7,2024-09-16
352,kuaishou,实在叫120等了40分钟才到，急救反应太慢了,0.1007,负面,24,2024-05-06
353,kuaishou,子女都在外地打工，老人独居太可怜🤔,0.0128,负面,7,2024-08-04
354,kuaishou,简直重庆的老龄化程度在全国处于什么水平🙏,0.2949,中性,19,2024-04-25
355,kuaishou,医院对老年人没有专门的照顾窗口🤔,0.0867,负面,10,2024-08-13
356,kuaishou,太老年志愿者真了不起，值得尊敬😔,0.7398,正面,1,2024-08-08
357,kuaishou,不知道未来养老政策会怎么调整🤔,0.2896,中性,23,2024-01-15
358,kuaishou,老年产业应该是个新风口👍,0.4104,中性,1,2024-07-12
359,kuaishou,直播带货卖假货给老人，没人管管吗🙏,0.0495,负面,5,2024-12-23
360,kuaishou,养老金年年涨，生活有保障。,0.5867,正面,1,2024-05-07
361,kuaishou,子女都在外地打工，老人独居太可怜。,0.1478,负面,1,2024-03-08
362,kuaishou,真的尊老爱幼是传统美德，大家都要学习。,0.5984,正面,4,2024-08-26
363,kuaishou,退休后参加老年大学，感觉生活充实多了！,0.7752,正面,2,2024-08-01
364,kuaishou,老年人经验丰富，是年轻人的好老师！,0.9373,正面,4,2024-05-18
365,kuaishou,退休后参加老年大学，感觉生活充实多了！,0.779,正面,6,2024-02-14
366,kuaishou,感谢政府对老年人的关怀和照顾！,0.7207,正面,1,2024-06-02
367,kuaishou,简直感谢政府对老年人的关怀和照顾,0.6759,正面,1,2024-10-24
368,kuaishou,有点医院对老年人没有专门的照顾窗口😔,0.0911,负面,6,2024-02-04
369,kuaishou,真的老年人也要与时俱进，学会用智能手机💪,0.7021,正面,3,2024-06-19
370,kuaishou,有些不知道未来养老政策会怎么调整,0.3604,中性,10,2024-08-14
371,kuaishou,老年生活也可以很精彩，活到老学到老🙏,0.945,正面,7,2024-05-17
372,kuaishou,养老模式到底是居家好还是去养老院好…,0.5268,中性,16,2024-04-10
373,kuaishou,非常延迟退休政策对老年人有什么影响,0.4736,中性,9,2024-05-20
374,kuaishou,感觉老年公交卡真方便，出行无忧,0.7914,正面,4,2024-12-28
375,kuaishou,小区新安装了老年健身器材，方便多了！,0.664,正面,8,2024-07-09
376,kuaishou,社区食堂对老年人优惠，真的很贴心,0.8847,正面,2,2024-03-08
377,kuaishou,老年产业应该是个新风口😔,0.376,中性,3,2024-12-07
378,kuaishou,感觉尊老爱幼是传统美德，大家都要学习😔,0.5914,正面,12,2024-03-02
379,kuaishou,小区新安装了老年健身器材，方便多了！,0.8547,正面,4,2024-09-12
380,kuaishou,有点老年人也要与时俱进，学会用智能手机🙏,0.8637,正面,13,2024-03-28
381,kuaishou,太老年人是社会的财富，应该多关心他们！,0.5672,正面,14,2024-07-03
382,kuaishou,听说日本老龄化更严重，可以学习经验,0.42,中性,17,2024-12-28
383,kuaishou,老年舞蹈队跳得真好看，充满活力😔,0.5959,正面,25,2024-06-28
384,kuaishou,特别骗子专门盯着老年人骗，防不胜防🙏,0.1443,负面,4,2024-06-21
385,kuaishou,骗子专门盯着老年人骗，防不胜防,0.1886,负面,3,2024-10-20
386,kuaishou,老年人在家摔倒没人知道怎么办,0.1441,负面,6,2024-05-23
387,kuaishou,有些老年生活也可以很精彩，活到老学到老👍,0.5839,正面,3,2024-06-02
388,kuaishou,尊老爱幼是传统美德，大家都要学习🤔,0.6262,正面,6,2024-12-05
389,kuaishou,非常去大医院排队排到心塞，老年人体力吃不消…,0.0689,负面,9,2024-04-21
390,kuaishou,老年生活也可以很精彩，活到老学到老…,0.8153,正面,8,2024-09-24
391,kuaishou,希望老年产业应该是个新风口。,0.4994,中性,3,2024-12-23
392,kuaishou,退休后参加老年大学，感觉生活充实多了,0.7026,正面,1,2024-03-26
393,kuaishou,有点人口结构变化会影响经济发展！,0.3814,中性,4,2024-04-02
394,kuaishou,特别感谢政府对老年人的关怀和照顾,0.5734,正面,1,2024-03-06
395,kuaishou,感谢政府对老年人的关怀和照顾💪,0.6225,正面,21,2024-03-07
396,kuaishou,实在尊老爱幼是传统美德，大家都要学习,0.7994,正面,3,2024-03-11
397,kuaishou,社区养老服务越来越好了，点赞,0.6362,正面,1,2024-01-08
398,kuaishou,小区新安装了老年健身器材，方便多了,0.7264,正面,1,2024-11-14
399,kuaishou,陪着父母去旅游，他们开心极了,0.5543,正面,7,2024-08-20
400,kuaishou,养老模式到底是居家好还是去养老院好,0.3247,中性,7,2024-05-21
401,kuaishou,简直社区养老服务越来越好了，点赞💪,0.9266,正面,3,2024-10-18
402,kuaishou,建议养老院条件太差了，费用还死贵,0.0546,负面,1,2024-01-05
403,kuaishou,老年舞蹈队跳得真好看，充满活力,0.7826,正面,4,2024-02-15
404,kuaishou,特别子女都在外地打工，老人独居太可怜,0.1614,负面,3,2024-08-27
405,kuaishou,老年人在家摔倒没人知道怎么办💪,0.1355,负面,8,2024-02-27
406,kuaishou,确实人口结构变化会影响经济发展🙏,0.3463,中性,6,2024-10-28
407,kuaishou,叫120等了40分钟才到，急救反应太慢了,0.0834,负面,3,2024-09-28
408,kuaishou,有些社区食堂对老年人优惠，真的很贴心,0.7377,正面,2,2024-03-05
409,kuaishou,太养老基金还够不够用啊👍,0.4846,中性,82,2024-05-23
410,kuaishou,老年痴呆走失了警察也找不到😔,0.1505,负面,4,2024-04-21
411,kuaishou,老年舞蹈队跳得真好看，充满活力,0.9262,正面,8,2024-03-03
412,kuaishou,直播坑老人买保健品，太可恶了,0.1109,负面,1,2024-04-23
413,kuaishou,骗子专门盯着老年人骗，防不胜防🙏,0.089,负面,4,2024-01-22
414,kuaishou,老年人是社会的财富，应该多关心他们💪,0.8952,正面,1,2024-01-26
415,kuaishou,养老模式到底是居家好还是去养老院好🙏,0.2811,中性,5,2024-05-23
416,kuaishou,感谢政府对老年人的关怀和照顾,0.8441,正面,43,2024-08-04
417,kuaishou,非常老年公交卡真方便，出行无忧,0.7469,正面,3,2024-04-18
418,kuaishou,实在老年人是社会的财富，应该多关心他们,0.6943,正面,1,2024-07-06
419,kuaishou,延迟退休政策对老年人有什么影响,0.4273,中性,1,2024-04-24
420,kuaishou,非常听说日本老龄化更严重，可以学习经验😔,0.3107,中性,3,2024-01-10
421,kuaishou,有点养老金年年涨，生活有保障,0.919,正面,1,2024-03-01
422,kuaishou,每个家庭都会面临养老问题,0.4798,中性,1,2024-10-25
423,kuaishou,建议社区食堂对老年人优惠，真的很贴心,0.7293,正面,11,2024-07-14
424,kuaishou,简直老年公交卡真方便，出行无忧！,0.7891,正面,4,2024-03-15
425,kuaishou,老年舞蹈队跳得真好看，充满活力🙏,0.6182,正面,2,2024-03-01
426,kuaishou,感觉老年人经验丰富，是年轻人的好老师,0.6897,正面,22,2024-01-21
427,kuaishou,老年公交卡真方便，出行无忧,0.6131,正面,1,2024-02-11
428,kuaishou,希望尊老爱幼是传统美德，大家都要学习💪,0.7866,正面,38,2024-10-13
429,kuaishou,小区新安装了老年健身器材，方便多了🤔,0.8174,正面,3,2024-07-06
430,kuaishou,特别不知道未来养老政策会怎么调整🤔,0.2628,中性,20,2024-05-20
431,kuaishou,建议老年产业应该是个新风口,0.3519,中性,6,2024-04-21
432,kuaishou,养老金年年涨，生活有保障💪,0.7638,正面,15,2024-03-03
433,kuaishou,尊老爱幼是传统美德，大家都要学习,0.5877,正面,70,2024-06-24
434,kuaishou,老年公交卡真方便，出行无忧👍,0.9034,正面,2,2024-03-28
435,kuaishou,老年志愿者真了不起，值得尊敬,0.7498,正面,41,2024-02-25
436,kuaishou,非常退休后参加老年大学，感觉生活充实多了！,0.7725,正面,3,2024-03-27
437,kuaishou,老年人经验丰富，是年轻人的好老师😔,0.6211,正面,3,2024-08-21
438,kuaishou,感谢政府对老年人的关怀和照顾…,0.7583,正面,3,2024-11-13
439,kuaishou,养老金根本不够用，物价涨得太快,0.1523,负面,5,2024-10-14
440,kuaishou,社区食堂对老年人优惠，真的很贴心💪,0.6221,正面,1,2024-07-26
441,kuaishou,确实老年生活也可以很精彩，活到老学到老,0.6232,正面,5,2024-05-06
442,kuaishou,有点老年舞蹈队跳得真好看，充满活力👍,0.939,正面,5,2024-10-25
443,kuaishou,太陪着父母去旅游，他们开心极了🙏,0.796,正面,11,2024-10-20
444,kuaishou,建议老年志愿者真了不起，值得尊敬,0.5886,正面,15,2024-02-24
445,kuaishou,老年公交卡真方便，出行无忧💪,0.7228,正面,4,2024-12-24
446,kuaishou,老龄化是社会发展的必然趋势💪,0.2516,中性,2,2024-03-18
447,kuaishou,特别老年人经验丰富，是年轻人的好老师🤔,0.6254,正面,2,2024-01-11
448,kuaishou,建议老年公交卡真方便，出行无忧,0.7618,正面,2,2024-06-18
449,kuaishou,感觉买药太贵了，慢性病吃药一年花好几万🙏,0.164,负面,1,2024-01-02
450,kuaishou,老年人也要与时俱进，学会用智能手机…,0.7229,正面,3,2024-04-28
451,kuaishou,有些老年志愿者真了不起，值得尊敬🙏,0.9472,正面,2,2024-07-22
452,kuaishou,小区新安装了老年健身器材，方便多了👍,0.713,正面,45,2024-06-21
453,kuaishou,骗子专门盯着老年人骗，防不胜防…,0.1835,负面,6,2024-03-13
454,kuaishou,老年人经验丰富，是年轻人的好老师,0.7709,正面,3,2024-01-03
455,kuaishou,简直老年志愿者真了不起，值得尊敬💪,0.8664,正面,6,2024-10-05
456,kuaishou,实在老年产业应该是个新风口😔,0.4693,中性,1,2024-12-20
457,kuaishou,感谢政府对老年人的关怀和照顾💪,0.8333,正面,4,2024-01-13
458,kuaishou,社区养老服务越来越好了，点赞🤔,0.8103,正面,7,2024-12-12
459,kuaishou,老年公交卡真方便，出行无忧🤔,0.9237,正面,4,2024-05-08
460,kuaishou,人口结构变化会影响经济发展,0.432,中性,3,2024-08-17
461,kuaishou,养老金年年涨，生活有保障🤔,0.7176,正面,118,2024-04-18
462,kuaishou,小区新安装了老年健身器材，方便多了💪,0.6213,正面,19,2024-12-05
463,kuaishou,太老年人也要与时俱进，学会用智能手机,0.9313,正面,7,2024-10-28
464,kuaishou,社区养老服务越来越好了，点赞！,0.6053,正面,6,2024-10-17
465,kuaishou,老年生活也可以很精彩，活到老学到老🤔,0.7909,正面,7,2024-11-01
466,kuaishou,不知道未来养老政策会怎么调整😔,0.4238,中性,2,2024-05-21
467,kuaishou,养老金年年涨，生活有保障！,0.7148,正面,3,2024-02-25
468,kuaishou,老年人经验丰富，是年轻人的好老师👍,0.7438,正面,1,2024-10-15
469,kuaishou,感觉人口结构变化会影响经济发展🙏,0.3265,中性,4,2024-05-13
470,kuaishou,老年志愿者真了不起，值得尊敬👍,0.6274,正面,5,2024-05-04
471,kuaishou,退休后参加老年大学，感觉生活充实多了🤔,0.8856,正面,2,2024-06-07
472,kuaishou,太老年产业应该是个新风口！,0.4925,中性,43,2024-10-18
473,kuaishou,感谢政府对老年人的关怀和照顾🤔,0.554,正面,24,2024-11-17
474,kuaishou,真的农村老人看病太难了，要走几十里路,0.1933,负面,9,2024-07-05
475,kuaishou,老年人经验丰富，是年轻人的好老师,0.666,正面,5,2024-01-27
476,kuaishou,陪着父母去旅游，他们开心极了,0.6511,正面,18,2024-01-18
477,kuaishou,很多公园没有无障碍通道，轮椅过不去🤔,0.0178,负面,1,2024-09-18
478,kuaishou,人口结构变化会影响经济发展,0.3286,中性,12,2024-09-12
479,kuaishou,去大医院排队排到心塞，老年人体力吃不消😔,0.0128,负面,1,2024-06-01
480,kuaishou,老年人是社会的财富，应该多关心他们🤔,0.8219,正面,13,2024-07-04
481,kuaishou,老龄化是社会发展的必然趋势…,0.5233,中性,2,2024-05-04
482,kuaishou,听说日本老龄化更严重，可以学习经验🤔,0.4976,中性,19,2024-05-14
483,kuaishou,老年志愿者真了不起，值得尊敬,0.8545,正面,33,2024-11-04
484,kuaishou,确实老年公交卡真方便，出行无忧🤔,0.8071,正面,1,2024-04-14
485,kuaishou,非常直播坑老人买保健品，太可恶了！,0.019,负面,4,2024-05-05
486,kuaishou,退休后参加老年大学，感觉生活充实多了👍,0.8161,正面,63,2024-07-27
487,kuaishou,老年人是社会的财富，应该多关心他们,0.7011,正面,4,2024-02-11
488,kuaishou,太每个家庭都会面临养老问题,0.5117,中性,18,2024-03-28
489,kuaishou,希望老年人是社会的财富，应该多关心他们🤔,0.6827,正面,6,2024-11-10
490,kuaishou,延迟退休政策对老年人有什么影响…,0.3997,中性,3,2024-05-18
491,kuaishou,太养老模式到底是居家好还是去养老院好。,0.3617,中性,2,2024-03-04
492,kuaishou,感谢政府对老年人的关怀和照顾,0.5524,正面,2,2024-05-11
493,kuaishou,尊老爱幼是传统美德，大家都要学习🙏,0.8306,正面,11,2024-01-01
494,kuaishou,确实社区食堂对老年人优惠，真的很贴心💪,0.6239,正面,3,2024-08-08
495,kuaishou,人口结构变化会影响经济发展！,0.3984,中性,5,2024-09-21
496,kuaishou,老年产业应该是个新风口👍,0.3463,中性,5,2024-06-06
497,kuaishou,延迟退休政策对老年人有什么影响,0.3011,中性,6,2024-12-28
498,kuaishou,特别社区养老服务越来越好了，点赞🙏,0.941,正面,18,2024-02-15
499,kuaishou,老年公交卡真方便，出行无忧,0.5709,正面,63,2024-06-10
500,kuaishou,小区新安装了老年健身器材，方便多了。,0.6729,正面,3,2024-11-07
501,kuaishou,延迟退休政策对老年人有什么影响💪,0.3815,中性,15,2024-12-10
502,kuaishou,非常买药太贵了，慢性病吃药一年花好几万💪,0.0976,负面,11,2024-10-15
503,kuaishou,特别陪着父母去旅游，他们开心极了,0.9105,正面,6,2024-08-17
504,kuaishou,社区养老服务越来越好了，点赞,0.7619,正面,38,2024-12-07
505,kuaishou,骗子专门盯着老年人骗，防不胜防…,0.1845,负面,2,2024-01-17
506,kuaishou,老年公交卡真方便，出行无忧,0.62,正面,1,2024-06-26
507,kuaishou,有些小区新安装了老年健身器材，方便多了…,0.6285,正面,17,2024-03-11
508,kuaishou,特别社区养老服务越来越好了，点赞🤔,0.7281,正面,4,2024-04-11
509,kuaishou,有些老年舞蹈队跳得真好看，充满活力🙏,0.8637,正面,16,2024-02-12
510,kuaishou,听说日本老龄化更严重，可以学习经验😔,0.3378,中性,21,2024-02-24
511,kuaishou,老年人经验丰富，是年轻人的好老师…,0.9234,正面,1,2024-10-03
512,kuaishou,陪着父母去旅游，他们开心极了🙏,0.7084,正面,20,2024-05-13
513,kuaishou,老年公交卡真方便，出行无忧🙏,0.6866,正面,4,2024-10-26
514,kuaishou,重庆的老龄化程度在全国处于什么水平。,0.2645,中性,5,2024-08-08
515,kuaishou,老年生活也可以很精彩，活到老学到老。,0.8831,正面,7,2024-03-04
516,kuaishou,非常老年人经验丰富，是年轻人的好老师,0.8154,正面,27,2024-11-10
517,kuaishou,希望老年志愿者真了不起，值得尊敬🙏,0.8606,正面,1,2024-12-15
518,kuaishou,有点老年志愿者真了不起，值得尊敬。,0.9143,正面,4,2024-11-23
519,kuaishou,不知道未来养老政策会怎么调整🙏,0.5336,中性,8,2024-01-06
520,kuaishou,老年人也要与时俱进，学会用智能手机🙏,0.7835,正面,9,2024-11-22
521,kuaishou,感觉老年人在家摔倒没人知道怎么办😔,0.1105,负面,9,2024-02-15
522,kuaishou,非常很多公园没有无障碍通道，轮椅过不去。,0.1203,负面,1,2024-02-26
523,kuaishou,听说日本老龄化更严重，可以学习经验,0.3776,中性,2,2024-09-13
524,kuaishou,有些老年人也要与时俱进，学会用智能手机👍,0.6371,正面,3,2024-06-25
525,kuaishou,直播坑老人买保健品，太可恶了🙏,0.1573,负面,13,2024-08-27
526,kuaishou,真的老年公交卡真方便，出行无忧💪,0.6846,正面,2,2024-10-22
527,kuaishou,特别社区没有老年活动场所，天天在家发呆,0.0989,负面,2,2024-09-28
528,kuaishou,医院对老年人没有专门的照顾窗口。,0.0495,负面,39,2024-02-21
529,kuaishou,老年产业应该是个新风口😔,0.4753,中性,1,2024-12-01
530,kuaishou,社区食堂对老年人优惠，真的很贴心,0.7078,正面,205,2024-02-19
531,kuaishou,重庆的老龄化程度在全国处于什么水平👍,0.2531,中性,8,2024-03-28
532,kuaishou,简直社区食堂对老年人优惠，真的很贴心💪,0.8965,正面,15,2024-07-02
533,kuaishou,养老模式到底是居家好还是去养老院好👍,0.4979,中性,2,2024-12-04
534,kuaishou,建议老年人是社会的财富，应该多关心他们😔,0.9017,正面,1,2024-04-13
535,kuaishou,直播带货卖假货给老人，没人管管吗😔,0.1425,负面,10,2024-04-13
536,kuaishou,小区新安装了老年健身器材，方便多了👍,0.5815,正面,15,2024-12-20
537,kuaishou,老年生活也可以很精彩，活到老学到老,0.6913,正面,10,2024-12-01
538,kuaishou,陪着父母去旅游，他们开心极了…,0.9406,正面,1,2024-02-12
539,kuaishou,太老年生活也可以很精彩，活到老学到老…,0.5844,正面,11,2024-04-19
540,kuaishou,感谢政府对老年人的关怀和照顾,0.6887,正面,11,2024-07-10
541,kuaishou,社区食堂对老年人优惠，真的很贴心👍,0.7954,正面,8,2024-04-16
542,kuaishou,老年人是社会的财富，应该多关心他们…,0.8921,正面,11,2024-11-13
543,kuaishou,确实老年公交卡真方便，出行无忧…,0.6497,正面,16,2024-05-09
544,kuaishou,确实子女都在外地打工，老人独居太可怜🙏,0.0883,负面,7,2024-12-15
545,kuaishou,听说日本老龄化更严重，可以学习经验🤔,0.3504,中性,1,2024-05-14
546,kuaishou,希望感谢政府对老年人的关怀和照顾👍,0.9353,正面,4,2024-09-01
547,kuaishou,太老年生活也可以很精彩，活到老学到老,0.5533,正面,1,2024-07-05
548,kuaishou,退休后参加老年大学，感觉生活充实多了👍,0.8206,正面,3,2024-10-08
549,kuaishou,老龄化是社会发展的必然趋势,0.4226,中性,3,2024-07-16
550,kuaishou,老年舞蹈队跳得真好看，充满活力🙏,0.8942,正面,1,2024-11-23
551,kuaishou,尊老爱幼是传统美德，大家都要学习！,0.7523,正面,3,2024-10-17
552,kuaishou,建议养老模式到底是居家好还是去养老院好,0.4763,中性,1,2024-06-18
553,kuaishou,简直小区新安装了老年健身器材，方便多了,0.5993,正面,13,2024-11-14
554,kuaishou,每个家庭都会面临养老问题💪,0.5017,中性,34,2024-01-07
555,kuaishou,医院对老年人没有专门的照顾窗口,0.1057,负面,1,2024-09-16
556,kuaishou,有些小区新安装了老年健身器材，方便多了,0.8108,正面,38,2024-12-08
557,kuaishou,非常老年舞蹈队跳得真好看，充满活力,0.74,正面,5,2024-04-23
558,kuaishou,养老基金还够不够用啊。,0.5239,中性,2,2024-04-17
559,kuaishou,特别养老院条件太差了，费用还死贵！,0.1135,负面,1,2024-03-02
560,kuaishou,陪着父母去旅游，他们开心极了,0.6182,正面,5,2024-10-02
561,kuaishou,尊老爱幼是传统美德，大家都要学习,0.5529,正面,13,2024-01-02
562,kuaishou,非常延迟退休政策对老年人有什么影响。,0.2799,中性,9,2024-04-27
563,kuaishou,希望小区新安装了老年健身器材，方便多了,0.8358,正面,1,2024-03-25
564,kuaishou,小区新安装了老年健身器材，方便多了👍,0.5613,正面,1,2024-08-05
565,kuaishou,买药太贵了，慢性病吃药一年花好几万,0.1873,负面,3,2024-03-12
566,kuaishou,非常买药太贵了，慢性病吃药一年花好几万,0.0667,负面,2,2024-05-27
567,kuaishou,社区养老服务越来越好了，点赞,0.5932,正面,2,2024-01-07
568,kuaishou,真的老年人经验丰富，是年轻人的好老师😔,0.5897,正面,2,2024-01-05
569,kuaishou,社区食堂对老年人优惠，真的很贴心,0.6179,正面,13,2024-01-02
570,kuaishou,听说日本老龄化更严重，可以学习经验💪,0.3673,中性,28,2024-03-03
571,kuaishou,有点老年志愿者真了不起，值得尊敬😔,0.7834,正面,3,2024-10-11
572,kuaishou,感觉小区新安装了老年健身器材，方便多了,0.6474,正面,23,2024-01-26
573,kuaishou,小区新安装了老年健身器材，方便多了,0.5858,正面,3,2024-11-15
574,kuaishou,社区养老服务越来越好了，点赞🙏,0.6317,正面,4,2024-01-24
575,kuaishou,确实子女都在外地打工，老人独居太可怜,0.0841,负面,2,2024-05-11
576,kuaishou,实在重庆的老龄化程度在全国处于什么水平👍,0.5496,中性,7,2024-02-16
577,kuaishou,实在退休后参加老年大学，感觉生活充实多了,0.648,正面,59,2024-05-10
578,kuaishou,实在尊老爱幼是传统美德，大家都要学习。,0.5871,正面,6,2024-03-07
579,kuaishou,不知道未来养老政策会怎么调整🤔,0.5363,中性,3,2024-12-01
580,kuaishou,陪着父母去旅游，他们开心极了,0.7284,正面,7,2024-07-20
581,kuaishou,尊老爱幼是传统美德，大家都要学习。,0.7183,正面,1,2024-02-08
582,kuaishou,社区养老服务越来越好了，点赞！,0.8106,正面,20,2024-12-18
583,kuaishou,子女都在外地打工，老人独居太可怜💪,0.0354,负面,5,2024-06-19
584,kuaishou,希望老年人是社会的财富，应该多关心他们,0.6026,正面,4,2024-06-18
585,kuaishou,老年人经验丰富，是年轻人的好老师💪,0.7662,正面,6,2024-05-24
586,kuaishou,老年志愿者真了不起，值得尊敬👍,0.7212,正面,7,2024-11-14
587,kuaishou,老年人经验丰富，是年轻人的好老师👍,0.9497,正面,1,2024-09-09
588,kuaishou,希望老年人是社会的财富，应该多关心他们👍,0.7545,正面,8,2024-02-19
589,kuaishou,小区新安装了老年健身器材，方便多了,0.6666,正面,2,2024-02-14
590,kuaishou,老年人经验丰富，是年轻人的好老师👍,0.7785,正面,9,2024-04-13
591,kuaishou,有些很多公园没有无障碍通道，轮椅过不去！,0.0719,负面,14,2024-09-14
592,kuaishou,感觉老年人是社会的财富，应该多关心他们👍,0.7517,正面,13,2024-07-11
593,kuaishou,确实尊老爱幼是传统美德，大家都要学习,0.8358,正面,5,2024-04-24
594,kuaishou,特别不知道未来养老政策会怎么调整,0.5099,中性,5,2024-04-25
595,kuaishou,老年人是社会的财富，应该多关心他们,0.5573,正面,1,2024-05-24
596,kuaishou,有些养老金年年涨，生活有保障👍,0.5945,正面,12,2024-10-25
597,kuaishou,感觉社区养老服务越来越好了，点赞,0.7125,正面,2,2024-07-19
598,kuaishou,有点养老院条件太差了，费用还死贵💪,0.1402,负面,5,2024-10-22
599,kuaishou,建议养老基金还够不够用啊。,0.2634,中性,2,2024-05-18
600,kuaishou,买药太贵了，慢性病吃药一年花好几万！,0.1829,负面,1,2024-07-08
601,kuaishou,老年公交卡真方便，出行无忧🙏,0.7887,正面,7,2024-09-09
602,kuaishou,社区养老服务越来越好了，点赞,0.9061,正面,1,2024-08-03
603,kuaishou,社区养老服务越来越好了，点赞👍,0.6773,正面,10,2024-11-12
604,kuaishou,尊老爱幼是传统美德，大家都要学习！,0.8537,正面,3,2024-03-01
605,kuaishou,简直老龄化是社会发展的必然趋势！,0.2705,中性,1,2024-07-14
606,kuaishou,老年人经验丰富，是年轻人的好老师！,0.9274,正面,5,2024-05-19
607,kuaishou,养老金根本不够用，物价涨得太快,0.0939,负面,1,2024-01-18
608,kuaishou,社区食堂对老年人优惠，真的很贴心💪,0.8384,正面,2,2024-09-03
609,kuaishou,子女都在外地打工，老人独居太可怜！,0.0523,负面,9,2024-01-05
610,kuaishou,老年志愿者真了不起，值得尊敬😔,0.6887,正面,1,2024-05-23
611,kuaishou,社区没有老年活动场所，天天在家发呆🤔,0.0532,负面,15,2024-04-14
612,kuaishou,老年公交卡真方便，出行无忧,0.6389,正面,1,2024-01-10
613,kuaishou,社区养老服务越来越好了，点赞,0.947,正面,2,2024-09-23
614,kuaishou,社区养老服务越来越好了，点赞🤔,0.8246,正面,10,2024-03-26
615,kuaishou,老年人是社会的财富，应该多关心他们…,0.6647,正面,3,2024-02-02
616,kuaishou,太尊老爱幼是传统美德，大家都要学习,0.6376,正面,1,2024-01-03
617,kuaishou,确实老年志愿者真了不起，值得尊敬💪,0.6073,正面,3,2024-12-06
618,kuaishou,养老院条件太差了，费用还死贵🤔,0.1179,负面,2,2024-07-03
619,kuaishou,有些老年人是社会的财富，应该多关心他们💪,0.8119,正面,16,2024-06-01
620,kuaishou,建议每个家庭都会面临养老问题！,0.4754,中性,3,2024-05-13
621,kuaishou,老年人在家摔倒没人知道怎么办😔,0.1345,负面,12,2024-07-08
622,kuaishou,简直老年人是社会的财富，应该多关心他们,0.5928,正面,21,2024-06-16
623,kuaishou,简直老年人在家摔倒没人知道怎么办。,0.1034,负面,4,2024-09-14
624,kuaishou,特别老年人经验丰富，是年轻人的好老师,0.7639,正面,24,2024-12-22
